Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Al 1',      6783.63800,    4.021, -1.440, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6784.25600,    4.022, -1.285, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6784.25600,    4.022, -2.586, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6809.73500,    4.022, -4.772, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6905.64600,    4.021, -1.287, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6906.28700,    4.022, -1.132, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6906.28700,    4.022, -2.433, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6928.69700,    4.085, -2.385, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6936.18600,    4.087, -2.130, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6936.31100,    4.087, -3.085, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6942.49600,    4.021, -4.822, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6942.92500,    4.022, -4.567, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6999.82900,    4.085, -2.954, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7007.60100,    4.087, -2.653, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7019.54500,    4.085, -2.288, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7027.12000,    4.087, -2.033, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7027.36000,    4.087, -2.987, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7083.96900,    4.021, -1.111, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7084.64300,    4.022, -0.956, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7084.64300,    4.022, -2.257, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7118.89900,    4.085, -2.804, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7126.93800,    4.087, -2.503, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7140.05400,    4.021, -4.579, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7140.40600,    4.022, -4.324, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7145.39700,    4.085, -2.173, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7153.19900,    4.087, -1.918, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7153.49600,    4.087, -2.873, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7290.83100,    4.085, -2.631, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7299.26300,    4.087, -2.331, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7327.47000,    4.085, -2.056, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7335.64800,    4.087, -1.801, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7335.98700,    4.087, -2.756, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7361.56800,    4.021, -0.903, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7362.29600,    4.022, -0.748, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7362.29600,    4.022, -2.049, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7453.53900,    4.021, -4.980, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7454.08800,    4.021, -4.281, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7454.28500,    4.022, -4.025, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7554.16200,    4.085, -2.428, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7563.21400,    4.087, -2.128, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7606.16000,    4.085, -1.958, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7614.82000,    4.087, -1.703, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7615.33700,    4.087, -2.657, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7835.30900,    4.021, -0.649, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7836.13400,    4.022, -0.494, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7836.13400,    4.022, -1.795, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      7993.05000,    4.085, -2.180, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8003.18500,    4.087, -1.879, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8006.87100,    4.021, -4.586, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8007.73200,    4.022, -3.632, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8007.91000,    4.021, -3.887, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8065.96800,    4.085, -1.936, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8075.35300,    4.087, -1.681, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8076.28900,    4.087, -2.636, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8772.86500,    4.021, -0.316, 0.000, 0.000,-6.675, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   2 BPM             Al'
'Al 1',      8773.89600,    4.022, -0.161, 0.000, 0.000,-6.675, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   2 BPM             Al'
'Al 1',      8773.89900,    4.022, -1.462, 0.000, 0.000,-6.675, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   2 BPM             Al'
'Al 1',      8828.90900,    4.085, -1.890, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      8841.27700,    4.087, -1.590, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      8912.90000,    4.085, -2.348, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8923.55500,    4.087, -2.093, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      8925.50400,    4.087, -3.048, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      9169.74000,    4.021, -4.042, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      9170.87000,    4.022, -3.088, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      9172.15000,    4.021, -3.343, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
