Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      4562.60200,    0.000,-11.464, 3.660, 0.000, 0.000, 99.000,'   2 wl:WSM   2 WSM   2 gf:WSM   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      4562.60200,    0.000,-10.207, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      4571.09560,    0.000, -5.623, 2.340, 0.000,-7.770, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LV   2 LV   2 LV   4 BA-J             Mg'
'Mg 1',      4575.29200,    0.000,-11.740, 3.240, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      4621.30100,    2.712, -5.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4630.01500,    2.717,-11.183, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      4702.99090,    4.346, -0.440, 8.720,-3.980,-6.687, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   4 BPM             Mg'
'Mg 1',      4730.02860,    4.346, -2.347, 8.710, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      5167.32220,    2.709, -0.931, 7.990,-5.470,-7.267, 99.000,'   5 wl:ATJL   5 ATJL   5 gf:ATJL   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      5172.68400,    2.712,-12.380, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      5172.68470,    2.712, -0.450, 7.990,-5.470,-7.267, 99.000,'   5 wl:ATJL   5 ATJL   5 gf:ATJL   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      5183.60400,    2.717,-11.909, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      5183.60460,    2.717, -0.239, 7.990,-5.470,-7.267, 99.000,'   5 wl:ATJL   5 ATJL   5 gf:ATJL   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      5222.92500,    4.346, -3.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5345.97600,    5.108, -2.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5345.97600,    5.108, -2.840, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5345.97600,    5.108, -3.310, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5509.59700,    5.108, -2.390, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5509.59700,    5.108, -2.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5509.59700,    5.108, -3.090, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5528.40470,    4.346, -0.498, 8.720,-4.460,-6.979, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   4 BPM             Mg'
'Mg 1',      5711.08800,    4.346, -1.724, 8.710, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      5785.31300,    5.108, -2.110, 8.050, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5785.56100,    5.108, -2.500, 8.050, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      5785.67200,    5.108, -2.810, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6083.52200,    5.394, -3.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6287.63000,    5.394, -2.980, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6318.71700,    5.108, -2.103, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6319.23700,    5.108, -2.324, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6319.49300,    5.108, -2.803, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6630.83300,    5.394, -2.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6765.45000,    5.753, -1.490, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6765.45000,    5.753, -2.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6765.45000,    5.753, -3.530, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6799.00100,    5.753, -1.560, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6799.00100,    5.753, -2.990, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6799.00100,    5.753, -3.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6841.08400,    5.753, -1.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6841.08400,    5.753, -3.030, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6841.08400,    5.753, -3.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6894.91800,    5.753, -1.640, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6894.91800,    5.753, -3.060, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6894.91800,    5.753, -3.720, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6965.40900,    5.753, -1.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6965.40900,    5.753, -2.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      6965.40900,    5.753, -3.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7060.40900,    5.753, -1.351, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7060.41400,    5.753, -2.780, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7193.17200,    5.753, -1.194, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7193.18400,    5.753, -2.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7291.06000,    5.394, -2.824, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7387.00100,    5.753, -3.910, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7387.68500,    5.753, -1.000, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7387.68900,    5.753, -2.420, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7408.22400,    5.753, -3.870, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7408.22400,    5.753, -4.350, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7541.59100,    5.931, -2.310, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7543.46600,    5.932, -2.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7543.46600,    5.932, -2.430, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7547.30900,    5.933, -1.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7547.30900,    5.933, -2.600, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7547.30900,    5.933, -3.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.53100,    5.946, -1.560, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.53100,    5.946, -2.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.53100,    5.946, -4.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.54200,    5.946, -1.420, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.54200,    5.946, -2.690, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.54200,    5.946, -2.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.54200,    5.946, -4.020, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7560.54900,    5.946, -1.750, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7564.45400,    5.932, -2.440, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7568.31800,    5.933, -2.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7573.18000,    2.709,-11.603, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7584.70500,    2.712,-12.012, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7584.70500,    2.712,-11.729, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7594.84000,    5.931, -2.350, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7596.74100,    5.932, -2.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7596.74100,    5.932, -2.480, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7600.63900,    5.933, -1.730, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7600.63900,    5.933, -2.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7600.63900,    5.933, -3.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.45600,    5.946, -1.630, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.45600,    5.946, -2.720, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.45600,    5.946, -4.550, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.46700,    5.946, -1.490, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.46700,    5.946, -2.760, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.46700,    5.946, -2.960, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.46700,    5.946, -4.090, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7602.47400,    5.946, -1.820, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7608.20600,    2.717,-11.509, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7608.20600,    2.717,-12.161, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7623.40000,    5.932, -2.480, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7627.32500,    5.933, -2.960, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.11100,    5.946, -1.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.11100,    5.946, -2.770, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.11100,    5.946, -4.550, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.12200,    5.946, -1.530, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.12200,    5.946, -2.810, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.12200,    5.946, -3.010, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.12200,    5.946, -4.140, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7655.12900,    5.946, -1.860, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7657.60300,    5.108, -1.268, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7659.15200,    5.108, -1.489, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7659.90100,    5.108, -1.965, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7663.24500,    5.931, -2.370, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7665.18100,    5.932, -2.190, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7665.18100,    5.932, -2.500, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7669.14900,    5.933, -1.750, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7669.14900,    5.933, -2.670, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7669.14900,    5.933, -3.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7690.12300,    5.753, -3.670, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7691.55000,    5.753, -0.783, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7691.55300,    5.753, -2.190, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7699.67000,    5.932, -2.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7703.67400,    5.933, -2.990, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.58300,    5.946, -1.710, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.58300,    5.946, -2.800, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.58300,    5.946, -4.550, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.59300,    5.946, -1.560, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.59300,    5.946, -2.840, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.59300,    5.946, -3.030, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.59300,    5.946, -4.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7722.60100,    5.946, -1.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7726.18000,    5.753, -3.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7726.18000,    5.753, -4.100, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7746.32600,    4.346,-13.784, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7746.33400,    4.346,-11.858, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7746.34500,    4.346, -2.140, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7746.34500,    4.346,-12.608, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7753.25500,    5.931, -2.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7755.23600,    5.932, -2.090, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7755.23600,    5.932, -2.390, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7759.29800,    5.933, -1.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7759.29800,    5.933, -2.570, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7759.29800,    5.933, -3.570, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7801.04100,    5.932, -2.400, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7805.15100,    5.933, -2.880, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7810.41300,    4.346,-12.331, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7810.41300,    4.346,-11.765, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7811.12200,    5.946, -1.570, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.12200,    5.946, -2.660, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.12200,    5.946, -4.340, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.13300,    5.946, -1.420, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.13300,    5.946, -2.700, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.13300,    5.946, -2.900, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.13300,    5.946, -4.030, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7811.14100,    5.946, -1.760, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
