Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Ca 1',      8880.38171,    5.896, -5.459, 6.940,-2.730,-6.770,  0.390,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8880.41721,    4.532, -2.942, 7.330,-2.780,-6.660,  0.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8882.03856,    5.896, -3.359, 7.000,-2.730,-6.770,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8882.08355,    5.896, -4.491, 7.000,-2.740,-6.770,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8882.16246,    5.896, -4.837, 7.000,-2.750,-6.770,  1.800,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8883.61868,    5.921, -4.928, 7.160,-2.870,-6.660,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8885.30280,    4.532, -2.343, 7.360,-3.050,-6.690,  1.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8885.64318,    6.031, -5.344, 7.040,-2.970,-6.770,  1.300,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8885.99858,    5.896, -4.154, 7.050,-2.650,-6.770,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8886.27266,    4.624, -5.714, 7.420,-2.500,-6.530,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8886.36982,    6.032, -4.358, 7.360,-2.970,-6.770,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8886.43854,    4.624, -4.579, 7.420,-2.510,-6.530,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8886.86116,    6.021, -2.963, 8.210,-3.510,-7.030,  0.730,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8891.15126,    6.022, -1.545, 7.900,-3.240,-6.930,  1.060,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8891.59410,    6.022, -1.661, 7.900,-3.290,-6.940,  1.220,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8892.37709,    5.900, -7.081, 6.840,-2.250,-6.810,  0.930,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8892.37709,    5.900, -9.883, 6.840,-2.260,-6.810,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8892.37709,    5.900, -5.692, 6.840,-2.260,-6.810,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8895.10675,    5.902, -4.337, 6.710,-3.090,-6.740,  1.600,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8895.39326,    6.021, -3.631, 8.250,-3.540,-7.010,  1.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8895.91410,    5.902, -4.308, 6.710,-3.060,-6.740,  1.410,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8896.51496,    4.535, -3.112, 7.340,-2.780,-6.660,  1.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8896.58226,    5.896, -5.423, 6.950,-2.730,-6.770,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8896.62738,    5.896, -4.450, 6.950,-2.740,-6.770,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8898.10815,    5.018, -6.712, 7.810,-4.680,-7.290,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8898.56673,    6.023, -3.387, 7.860,-3.480,-7.030,  1.230,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8899.10537,    5.900, -7.041, 6.770,-2.250,-6.810,  0.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8899.22261,    4.624, -2.839, 7.430,-2.500,-6.620,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8899.46185,    6.022, -1.893, 7.980,-3.310,-6.930,  0.560,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8899.69160,    6.022, -1.741, 7.980,-3.240,-6.930,  1.440,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8900.09330,    4.624, -6.153, 7.430,-2.560,-6.620,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8900.55526,    5.896, -7.801, 7.020,-2.650,-6.770,  0.830,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8901.41829,    4.535, -2.117, 7.360,-3.050,-6.690,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8902.13483,    4.441, -5.027, 7.710,-2.880,-6.900,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8902.56291,    4.441, -7.758, 7.710,-2.800,-6.890,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8902.56291,    4.441, -6.679, 7.710,-2.800,-6.890,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8905.02834,    4.441, -2.163, 7.720,-3.250,-6.860,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8906.25164,    5.896, -3.804, 6.980,-2.730,-6.770,  1.280,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8906.29687,    5.896, -4.879, 6.980,-2.740,-6.770,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8906.37621,    5.896, -5.490, 6.980,-2.750,-6.770,  1.670,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8907.12133,    6.023, -2.357, 7.950,-3.480,-7.010,  1.190,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8908.57384,    6.043, -5.242, 6.780,-3.110,-7.010,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8909.18196,    4.441, -1.290, 7.720,-3.090,-6.860,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8910.23329,    5.896, -3.407, 7.040,-2.650,-6.770,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8911.24196,    5.900, -5.942, 6.830,-2.250,-6.810,  0.670,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8911.38018,    4.430, -3.166, 7.710,-3.000,-6.850,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8911.67092,    6.043, -5.545, 6.790,-3.110,-7.010,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8911.67092,    6.043, -9.330, 6.780,-3.110,-7.010,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8912.14361,    5.045, -4.815, 7.680,-4.450,-7.310,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8913.91964,    5.902, -3.910, 6.730,-3.060,-6.740,  0.950,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8914.61117,    6.043, -9.197, 6.790,-3.040,-7.010,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8915.82200,    4.443, -6.782, 7.760,-2.800,-6.890,  0.600,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8917.21451,    5.896, -4.701, 6.950,-2.730,-6.770,  0.700,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8918.29478,    4.443, -6.691, 7.770,-3.250,-6.860,  1.780,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8922.16378,    4.531, -2.435, 7.360,-2.850,-6.660,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8922.19563,    5.585, -2.778, 7.300,-3.540,-7.090,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8922.40028,    5.927, -4.582, 7.180,-3.050,-6.690,  1.740,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8922.46080,    4.443, -3.354, 7.770,-3.090,-6.860,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8923.26755,    5.585, -3.213, 7.300,-3.530,-7.090,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8923.61084,    5.902, -5.880, 6.710,-3.090,-6.740,  1.360,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8924.09914,    4.532, -2.132, 7.350,-2.870,-6.660,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8924.24412,    5.974, -8.660, 7.180,-2.920,-6.750,  1.020,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8924.26802,    5.974, -7.281, 7.180,-2.910,-6.750,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8924.42337,    5.902, -4.565, 6.710,-3.060,-6.740,  1.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8925.47351,    4.443, -2.486, 7.770,-3.020,-6.860,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8925.79386,    5.975, -5.398, 7.200,-2.810,-6.750,  0.620,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8926.09670,    5.902, -4.508, 6.800,-3.060,-6.740,  0.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8927.33219,    5.928, -4.389, 7.140,-2.780,-6.660,  0.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8927.78980,    4.532, -2.575, 7.360,-2.850,-6.660,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8933.63606,    4.535, -1.799, 7.360,-2.830,-6.660,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8934.55263,    6.001, -6.678, 7.290,-2.690,-6.550,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8935.57241,    5.049, -4.548, 8.100,-5.150,-7.430,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8935.61474,    5.900, -6.394, 6.800,-2.250,-6.810,  0.540,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8939.96964,    5.902, -4.029, 6.730,-3.090,-6.740,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8940.35579,    4.535, -2.711, 7.360,-2.870,-6.660,  1.310,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8940.72918,    5.909, -3.269, 6.840,-3.380,-6.720,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8940.78516,    5.902, -4.520, 6.730,-3.060,-6.740,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8944.05991,    4.535, -3.765, 7.360,-2.850,-6.660,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8944.92500,    5.974, -8.215, 7.150,-2.920,-6.750,  0.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8944.92500,    5.974, -7.211, 7.250,-2.920,-6.750,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8944.94901,    5.974, -7.699, 7.250,-2.910,-6.750,  1.060,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8946.48193,    5.975, -4.833, 7.270,-2.810,-6.750,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8947.21856,    5.978, -6.326, 7.130,-3.130,-6.590,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8947.65899,    5.978, -5.345, 7.130,-3.100,-6.590,  1.440,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8948.56402,    6.004, -4.410, 7.680,-2.560,-6.550,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8950.55092,    5.902, -4.773, 6.770,-3.060,-6.740,  0.440,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8952.41043,    5.932, -5.466, 7.210,-3.120,-6.670,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8953.65721,    5.974, -5.812, 7.360,-2.920,-6.750,  0.670,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8953.68127,    5.974, -7.199, 7.360,-2.910,-6.750,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8953.76547,    5.955, -5.501, 7.320,-2.710,-6.590,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8955.08884,    5.955, -4.558, 7.320,-2.710,-6.590,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8955.21719,    5.975, -6.088, 7.370,-2.810,-6.750,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8959.02918,    6.043, -5.274, 6.780,-2.970,-7.010,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8959.02918,    6.043, -9.445, 6.780,-2.980,-7.010,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8959.24836,    5.763, -2.891, 7.520,-4.280,-6.910,  1.690,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8960.50268,    5.974, -6.276, 7.350,-2.910,-6.750,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8960.53721,    5.974, -5.574, 7.350,-2.910,-6.750,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8960.80386,    5.902, -4.526, 6.720,-3.090,-6.740,  1.050,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8961.62318,    5.902, -6.583, 6.720,-3.060,-6.740,  1.950,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8962.04093,    5.975, -5.241, 7.360,-2.810,-6.750,  1.620,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8963.36675,    6.043, -9.625, 6.790,-2.930,-7.010,  0.930,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8964.53942,    4.451, -5.873, 7.720,-2.880,-6.900,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8964.97352,    4.451, -8.802, 7.710,-2.800,-6.890,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8964.97352,    4.451, -9.160, 7.710,-2.800,-6.890,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8967.05699,    5.981, -4.574, 7.150,-2.850,-6.570,  1.570,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8967.47364,    4.451, -1.136, 7.730,-3.250,-6.860,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8968.00617,    5.978, -6.947, 7.090,-3.130,-6.590,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8968.00617,    5.978, -6.013, 7.210,-3.130,-6.590,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8968.44865,    5.978, -5.519, 7.090,-3.100,-6.590,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8968.44865,    5.978, -6.767, 7.210,-3.100,-6.590,  1.300,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8969.52689,    5.909, -2.954, 6.840,-3.380,-6.720,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8975.73821,    5.763, -7.157, 7.510,-4.280,-6.910,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8976.78353,    5.978, -6.564, 7.330,-3.130,-6.590,  0.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8977.22688,    5.978, -7.194, 7.330,-3.100,-6.590,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8977.58966,    5.978, -6.554, 7.120,-3.130,-6.590,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8977.75896,    5.564, -5.341, 7.470,-3.760,-7.180,  1.350,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8978.08953,    5.564, -4.748, 7.460,-3.910,-7.180,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8978.08953,    5.564, -4.727, 7.460,-3.910,-7.180,  1.470,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8979.40235,    5.632, -2.700, 7.570,-4.170,-7.030,  1.410,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8981.14074,    5.763, -3.500, 7.500,-4.280,-6.910,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8982.04448,    4.441, -3.424, 7.710,-3.000,-6.850,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8986.05462,    5.909, -6.679, 6.850,-3.380,-6.720,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8987.23243,    5.875, -4.892, 7.430,-3.280,-6.780,  1.540,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8987.26394,    4.624, -1.458, 7.750,-2.560,-6.550,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8987.93700,    5.981, -4.414, 7.230,-2.850,-6.570,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8987.93700,    5.981, -6.924, 7.110,-2.850,-6.570,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8995.52295,    5.962, -2.685, 7.260,-2.670,-6.590,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8995.54157,    4.443, -1.956, 7.760,-3.000,-6.850,  0.950,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8996.69271,    4.554, -2.017, 7.320,-3.120,-6.670,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8996.75343,    5.981, -6.994, 7.340,-2.850,-6.570,  0.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8997.56315,    5.981, -4.673, 7.140,-2.850,-6.570,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      8998.54148,    5.875, -4.346, 7.460,-3.280,-6.780,  1.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9001.13330,    4.624, -6.233, 7.450,-2.680,-6.550,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9001.44127,    4.624, -4.954, 7.450,-2.690,-6.550,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9006.87723,    5.564, -5.950, 7.270,-3.760,-7.180,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9007.10445,    5.909, -3.456, 6.850,-3.380,-6.720,  0.800,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9007.20994,    5.564, -4.543, 7.260,-3.910,-7.180,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9007.20994,    5.564, -3.554, 7.260,-3.910,-7.180,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9007.27730,    5.763, -1.869, 7.610,-4.280,-6.910,  1.060,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9012.23608,    5.964, -5.939, 7.290,-2.840,-6.610,  1.510,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9014.72524,    5.883, -3.896, 7.250,-2.940,-6.750,  0.540,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9018.11215,    4.624, -3.137, 7.440,-2.660,-6.680,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9019.13564,    4.624, -6.317, 7.430,-2.750,-6.680,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9019.20155,    4.624, -9.218, 7.430,-2.750,-6.680,  0.830,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9022.16271,    4.554, -1.862, 7.270,-2.780,-6.660,  1.060,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9022.20831,    5.999, -8.405, 7.060,-2.750,-6.680,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9022.22459,    5.999, -7.037, 7.060,-2.740,-6.680,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9023.23273,    5.999, -3.714, 7.070,-2.660,-6.680,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9025.57966,    5.564, -3.708, 7.590,-3.760,-7.180,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9025.91376,    5.564, -6.604, 7.580,-3.910,-7.180,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      9025.91376,    5.564, -5.725, 7.580,-3.910,-7.180,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
